accuracy,loss,val_accuracy,val_loss,learning_rate
0.6700201034545898,1.4809197187423706,0.89552241563797,0.34792810678482056,0.0010000000474974513
0.8551307916641235,0.3597281873226166,0.8059701323509216,0.7314807176589966,0.0010000000474974513
0.9134808778762817,0.21032631397247314,0.8507462739944458,0.6692455410957336,0.0010000000474974513
0.923541247844696,0.21306774020195007,0.8059701323509216,0.7747679948806763,0.0010000000474974513
